link,titulo,veredito,tags
https://www.aosfatos.org/noticias/paolla-oliveira-nao-disse-que-atrizes-da-globo-terao-que-se-prostituir-caso-bolsonaro-seja-reeleito/,Paolla Oliveira não disse que atrizes da Globo terão que se prostituir caso Bolsonaro seja reeleito,falso,['checagem']
https://www.aosfatos.org/noticias/molon-e-stf-nao-proibiram-acao-da-pm-em-favelas-do-rj-posts-distorcem-decisao-da-corte/,Molon e STF não proibiram ação da PM em favelas do RJ; posts distorcem decisão da corte,distorcido,['checagem']
https://www.aosfatos.org/noticias/e-falso-que-faca-usada-para-cortar-peca-de-metal-em-video-seja-feita-com-niobio/,É falso que faca usada para cortar peça de metal em vídeo seja feita com nióbio,falso,['checagem']
https://www.aosfatos.org/noticias/nao-e-gleisi-hoffmann-mulher-que-leva-tombo-em-video-de-carreata-bolsonarista/,Não é Gleisi Hoffmann mulher que leva tombo em vídeo de carreata bolsonarista,falso,['checagem']
https://www.aosfatos.org/noticias/propaganda-de-revista-tcheca-e-atribuida-em-postagens-a-obra-de-artista-afega/,Propaganda de revista tcheca é atribuída em postagens a obra de artista afegã,falso,['checagem']
https://www.aosfatos.org/noticias/brasil-urgente-nao-exibiu-depoimento-em-que-homem-critica-datena/,Brasil Urgente não exibiu depoimento em que homem critica Datena,falso,['checagem']
https://www.aosfatos.org/noticias/e-falso-que-pm-estimou-em-86-milhoes-publico-de-manifestacoes-do-7-de-setembro/,É falso que PM estimou em 86 milhões público de manifestações do 7 de setembro,falso,['checagem']
https://www.aosfatos.org/noticias/musica-de-apoio-a-bolsonaro-nao-e-da-dupla-sertaneja-teodoro-e-sampaio/,Música de apoio a Bolsonaro não é da dupla sertaneja Teodoro e Sampaio,falso,['checagem']
https://www.aosfatos.org/noticias/e-falso-que-sobrinho-de-lula-foi-preso-com-r-6-milhoes-no-mato-grosso/,É falso que sobrinho de Lula foi preso com R$ 6 milhões no Mato Grosso,falso,['checagem']
https://www.aosfatos.org/noticias/video-nao-mostra-protesto-contra-a-tv-globo-em-sp-imagens-e-audio-sao-antigos/,Vídeo não mostra protesto contra a TV Globo em SP; imagens e áudio são antigos,falso,['checagem']
https://www.aosfatos.org/noticias/nao-e-montagem-foto-em-que-homem-dorme-na-rua-proximo-a-manifestantes-do-7-de-setembro/,Não é montagem foto em que homem dorme na rua próximo a manifestantes do 7 de Setembro,falso,['checagem']
https://www.aosfatos.org/noticias/audio-com-defesa-de-golpe-e-ofensas-ao-stf-nao-foi-gravado-por-modesto-carvalhosa/,Áudio com defesa de golpe e ofensas ao STF não foi gravado por Modesto Carvalhosa,falso,['checagem']
https://www.aosfatos.org/noticias/foto-tirada-na-greve-dos-caminhoneiros-de-2018-e-atribuida-em-posts-a-bloqueios-recentes/,Foto tirada na greve dos caminhoneiros de 2018 é atribuída em posts a bloqueios recentes,falso,['checagem']
https://www.aosfatos.org/noticias/e-falso-que-bolsonaro-decretou-estado-de-sitio-no-brasil/,É falso que Bolsonaro decretou estado de sítio no Brasil,falso,['checagem']
https://www.aosfatos.org/noticias/video-mostra-igreja-que-foi-depredada-na-venezuela-nao-na-argentina/,"Vídeo mostra igreja que foi depredada na Venezuela, não na Argentina",falso,['checagem']
https://www.aosfatos.org/noticias/foto-mostra-ato-contra-dilma-em-2016-nao-protesto-bolsonarista-no-7-de-setembro/,"Foto mostra ato contra Dilma em 2016, não protesto bolsonarista no 7 de Setembro",falso,['checagem']
https://www.aosfatos.org/noticias/empire-state-e-torre-eiffel-nao-foram-iluminados-de-verde-e-amarelo-no-7-de-setembro-deste-ano/,Empire State e Torre Eiffel não foram iluminados de verde e amarelo no 7 de Setembro deste ano,falso,['checagem']
https://www.aosfatos.org/noticias/em-discurso-no-7-de-setembro-bolsonaro-repete-alegacoes-falsas-para-atacar-adversarios-e-eleicoes/,"Em discurso no 7 de Setembro, Bolsonaro repete alegações falsas para atacar adversários e eleições",indisponível,['checagem']
https://www.aosfatos.org/noticias/foto-de-2016-e-atribuida-em-posts-a-ato-bolsonarista-de-7-de-setembro-no-rj/,Foto de 2016 é atribuída em posts a ato bolsonarista de 7 de setembro no RJ,falso,['checagem']
https://www.aosfatos.org/noticias/e-falso-que-chineses-bloquearam-ponte-em-brasilia-no-7-de-setembro/,É falso que chineses bloquearam ponte em Brasília no 7 de Setembro,falso,['checagem']
https://www.aosfatos.org/noticias/video-nao-mostra-chegada-de-manifestantes-para-o-7-de-setembro-mas-carreata-em-2020/,"Vídeo não mostra chegada de manifestantes para o 7 de Setembro, mas carreata em 2020",falso,['checagem']
https://www.aosfatos.org/noticias/prf-nao-impediu-caminhoneiros-de-ir-a-brasilia-video-mostra-operacao-contra-crimes-ambientais/,PRF não impediu caminhoneiros de ir a Brasília; vídeo mostra operação contra crimes ambientais,falso,['checagem']
https://www.aosfatos.org/noticias/video-em-que-bolsonaristas-aparecem-ajoelhados-em-gramado-no-df-foi-gravado-em-2020/,Vídeo em que bolsonaristas aparecem ajoelhados em gramado no DF foi gravado em 2020,falso,['checagem']
https://www.aosfatos.org/noticias/tirol-nao-proibiu-o-uso-da-bandeira-do-brasil-em-caminhoes-e-na-fabrica/,Tirol não proibiu o uso da bandeira do Brasil em caminhões e na fábrica,falso,['checagem']
https://www.aosfatos.org/noticias/e-falso-que-stf-vai-tirar-do-ar-whatsapp-twitter-facebook-e-instagram-no-7-de-setembro/,"É falso que STF vai tirar do ar WhatsApp, Twitter, Facebook e Instagram no 7 de setembro",falso,['checagem']
https://www.aosfatos.org/noticias/video-que-exibe-carros-do-exercito-nao-e-recente-e-circula-na-internet-desde-2018/,Vídeo que exibe carros do Exército não é recente e circula na internet desde 2018,falso,['checagem']
https://www.aosfatos.org/noticias/foto-que-mostra-comboio-do-exercito-e-de-2014-e-foi-feita-no-rj-nao-em-sp/,"Foto que mostra comboio do Exército é de 2014 e foi feita no RJ, não em SP",falso,['checagem']
https://www.aosfatos.org/noticias/video-mostra-trem-transportando-veiculos-militares-no-canada-nao-no-brasil/,"Vídeo mostra trem transportando veículos militares no Canadá, não no Brasil",falso,['checagem']
https://www.aosfatos.org/noticias/posto-da-petrobras-no-paraguai-nao-vende-gasolina-a-r-262-video-e-de-2018/,"Posto da Petrobras no Paraguai não vende gasolina a R$ 2,62; vídeo é de 2018",distorcido,['checagem']
https://www.aosfatos.org/noticias/video-nao-mostra-chegada-de-caminhoneiros-para-o-7-de-setembro-gravacao-e-de-maio/,Vídeo não mostra chegada de caminhoneiros para o 7 de setembro; gravação é de maio,falso,['checagem']
https://www.aosfatos.org/noticias/video-que-mostra-fila-de-onibus-no-df-e-de-maio-e-nao-tem-relacao-com-atos-do-7-de-setembro/,Vídeo que mostra fila de ônibus no DF é de maio e não tem relação com atos do 7 de Setembro,falso,['checagem']
https://www.aosfatos.org/noticias/e-falso-que-helder-barbalho-proibiu-manifestacoes-no-para-no-7-de-setembro/,É falso que Helder Barbalho proibiu manifestações no Pará no 7 de Setembro,falso,['checagem']
https://www.aosfatos.org/noticias/audio-que-convoca-para-atos-bolsonaristas-e-atribuido-a-militar-morto-ha-20-anos/,Áudio que convoca para atos bolsonaristas é atribuído a militar morto há 20 anos,falso,['checagem']
https://www.aosfatos.org/noticias/videos-em-que-artistas-fazem-convocacao-para-protesto-sao-de-2015-nao-atuais/,"Vídeos em que artistas fazem convocação para protesto são de 2015, não atuais",falso,['checagem']
https://www.aosfatos.org/noticias/e-falso-que-video-mostra-lula-bebado-durante-inauguracao-de-quadra-esportiva/,É falso que vídeo mostra Lula bêbado durante inauguração de quadra esportiva,falso,['checagem']
https://www.aosfatos.org/noticias/postagens-enganam-ao-atribuir-obra-do-governo-alagoano-ao-ministro-tarcisio-freitas/,Postagens enganam ao atribuir obra do governo alagoano ao ministro Tarcísio Freitas,falso,['checagem']
https://www.aosfatos.org/noticias/video-que-mostra-caminhoes-em-brasilia-e-antigo-e-sem-relacao-com-o-7-de-setembro/,Vídeo que mostra caminhões em Brasília é antigo e sem relação com o 7 de setembro,falso,['checagem']
https://www.aosfatos.org/noticias/nao-e-verdade-que-nova-lei-proibe-exame-de-ultrassom-para-saber-sexo-do-bebe/,Não é verdade que nova lei proíbe exame de ultrassom para saber sexo do bebê,falso,['checagem']
https://www.aosfatos.org/noticias/e-falso-que-globo-admitiu-em-reportagem-que-urnas-eletronicas-podem-ser-fraudadas/,É falso que Globo admitiu em reportagem que urnas eletrônicas podem ser fraudadas,falso,['checagem']
https://www.aosfatos.org/noticias/video-que-mostra-caminhada-de-bolsonaro-com-apoiadores-nao-e-atual-nem-foi-gravado-no-rj/,Vídeo que mostra caminhada de Bolsonaro com apoiadores não é atual nem foi gravado no RJ,falso,['checagem']
https://www.aosfatos.org/noticias/e-falso-que-menino-disse-a-lula-que-bolsonaro-nao-deixou-o-brasil-quebrar/,É falso que menino disse a Lula que Bolsonaro não deixou o Brasil quebrar,falso,['checagem']
https://www.aosfatos.org/noticias/lula-nao-ameacou-igrejas-em-discurso-no-rn-video-e-montagem/,Lula não ameaçou igrejas em discurso no RN; vídeo é montagem,falso,['checagem']
https://www.aosfatos.org/noticias/e-falso-que-estudo-concluiu-que-carga-viral-do-sars-cov-2-e-251-vezes-maior-em-vacinados/,É falso que estudo concluiu que carga viral do Sars-CoV-2 é 251 vezes maior em vacinados,falso,['checagem']
https://www.aosfatos.org/noticias/e-falso-que-quadro-de-frank-schaeffer-desapareceu-do-planalto-no-governo-lula/,É falso que quadro de Frank Schaeffer desapareceu do Planalto no governo Lula,falso,['checagem']
https://www.aosfatos.org/noticias/e-falso-que-lula-disse-estar-feliz-pela-volta-do-taliba-por-ser-uma-derrota-para-os-eua/,É falso que Lula disse estar feliz pela volta do Talibã por ser uma derrota para os EUA,falso,['checagem']
https://www.aosfatos.org/noticias/geddel-nao-foi-inocentado-de-todos-os-crimes-do-caso-das-malas-com-r-51-milhoes/,Geddel não foi inocentado de todos os crimes do caso das malas com R$ 51 milhões,falso,['checagem']
https://www.aosfatos.org/noticias/nao-ha-registro-de-que-eike-batista-disse-que-pagou-propina-a-politicos-e-ministros-do-stf/,Não há registro de que Eike Batista disse que pagou propina a políticos e ministros do STF,falso,['checagem']
https://www.aosfatos.org/noticias/e-falso-que-braga-netto-convidou-sergio-reis-e-ze-trovao-para-desfile-de-7-de-setembro/,É falso que Braga Netto convidou Sérgio Reis e Zé Trovão para desfile de 7 de setembro,falso,['checagem']
https://www.aosfatos.org/noticias/video-de-formatura-de-pms-e-associado-em-posts-a-convocacao-para-protestos-no-7-de-setembro/,Vídeo de formatura de PMs é associado em posts à convocação para protestos no 7 de Setembro,distorcido,['checagem']
https://www.aosfatos.org/noticias/nunes-marques-nao-e-relator-de-pedido-de-impeachment-de-moraes-posts-distorcem-fatos/,Nunes Marques não é relator de pedido de impeachment de Moraes; posts distorcem fatos,distorcido,['checagem']
https://www.aosfatos.org/noticias/posts-usam-videos-ja-desmentidos-ao-sustentar-que-eleicoes-sao-fraudadas/,Posts usam vídeos já desmentidos ao sustentar que eleições são fraudadas,falso,['checagem']
https://www.aosfatos.org/noticias/lula-nao-disse-que-pt-e-organizacao-criminosa-video-traz-falas-editadas-e-fora-de-contexto/,Lula não disse que PT é organização criminosa; vídeo traz falas editadas e fora de contexto,falso,['checagem']
https://www.aosfatos.org/noticias/no-roda-viva-doria-mente-ao-negar-declaracao-de-que-policiais-iam-atirar-para-matar/,"No Roda Viva, Doria mente ao negar declaração de que policiais iam atirar para matar",indisponível,['checagem']
https://www.aosfatos.org/noticias/panfleto-de-collor-de-1989-nao-tem-slogan-brasil-acima-de-tudo-deus-acima-de-todos/,"Panfleto de Collor de 1989 não tem slogan 'Brasil acima de tudo, Deus acima de todos'",falso,['checagem']
https://www.aosfatos.org/noticias/videos-mostram-acampamento-de-indigenas-em-brasilia-nao-mobilizacao-de-bolsonaristas/,"Vídeos mostram acampamento de indígenas em Brasília, não mobilização de bolsonaristas",falso,['checagem']
https://www.aosfatos.org/noticias/posts-reciclam-boato-ao-alegar-que-taliba-condenou-morte-229-missionarios-cristaos/,Posts reciclam boato ao alegar que Talibã condenou à morte 229 missionários cristãos,falso,['checagem']
https://www.aosfatos.org/noticias/video-mostra-entrada-de-torcedores-em-estadio-nos-eua-nao-invasao-ao-aeroporto-de-cabul/,"Vídeo mostra entrada de torcedores em estádio nos EUA, não invasão ao aeroporto de Cabul",falso,['checagem']
https://www.aosfatos.org/noticias/video-sobre-afastamento-de-auditores-fiscais-por-moraes-nao-e-recente-mas-de-2019/,"Vídeo sobre afastamento de auditores fiscais por Moraes não é recente, mas de 2019",distorcido,['checagem']
https://www.aosfatos.org/noticias/video-que-mostra-protesto-contra-lula-no-recife-e-de-2019-nao-recente/,"Vídeo que mostra protesto contra Lula no Recife é de 2019, não recente",falso,['checagem']
https://www.aosfatos.org/noticias/e-falso-que-globo-repassa-unesco-so-10-do-que-arrecada-com-crianca-esperanca/,É falso que Globo repassa à Unesco só 10% do que arrecada com Criança Esperança,falso,['checagem']
https://www.aosfatos.org/noticias/nao-ha-indicios-de-que-jose-dirceu-alugou-apartamento-para-hacker-que-atacou-tse/,Não há indícios de que José Dirceu alugou apartamento para hacker que atacou TSE,falso,['checagem']
https://www.aosfatos.org/noticias/foto-em-que-mulheres-de-veu-islamico-aparecem-presas-e-de-encenacao-no-reino-unido-em-2014/,Foto em que mulheres de véu islâmico aparecem presas é de encenação no Reino Unido em 2014,falso,['checagem']
https://www.aosfatos.org/noticias/lula-nao-foi-recebido-no-aeroporto-de-recife-com-gritos-de-o-ladrao-chegou/,Lula não foi recebido no aeroporto de Recife com gritos de 'o ladrão chegou',falso,['checagem']
https://www.aosfatos.org/noticias/video-em-que-mourao-pede-apoio-bolsonaro-e-de-2018-nao-atual/,"Vídeo em que Mourão pede apoio a Bolsonaro é de 2018, não atual",falso,['checagem']
https://www.aosfatos.org/noticias/e-falso-que-jaques-wagner-disse-que-professores-deveriam-trabalhar-por-gosto-nao-por-dinheiro/,"É falso que Jaques Wagner disse que professores deveriam trabalhar por gosto, não por dinheiro",falso,['checagem']
https://www.aosfatos.org/noticias/foto-nao-mostra-retirada-de-civis-do-afeganistao-mas-resgate-nas-filipinas-em-2013/,"Foto não mostra retirada de civis do Afeganistão, mas resgate nas Filipinas em 2013",falso,['checagem']
https://www.aosfatos.org/noticias/e-falso-que-bolsonaro-liberou-venda-de-suposto-economizador-de-combustivel/,É falso que Bolsonaro liberou venda de suposto economizador de combustível,falso,['checagem']
https://www.aosfatos.org/noticias/texto-que-lista-motivos-para-prender-lula-nao-foi-escrito-por-helio-bicudo/,Texto que lista motivos para prender Lula não foi escrito por Hélio Bicudo,falso,['checagem']
https://www.aosfatos.org/noticias/foto-que-mostra-dilma-ao-lado-de-blindado-militar-e-de-2011-nao-de-2015/,"Foto que mostra Dilma ao lado de blindado militar é de 2011, não de 2015",falso,['checagem']
https://www.aosfatos.org/noticias/e-falso-que-tse-entregou-codigo-fonte-das-urnas-eletronicas-smartmatic/,É falso que TSE entregou código-fonte das urnas eletrônicas à Smartmatic,falso,['checagem']
https://www.aosfatos.org/noticias/fotos-atribuidas-desfile-militar-sao-antigas-e-nao-foram-registradas-em-brasilia/,Fotos atribuídas a desfile militar são antigas e não foram registradas em Brasília,falso,['checagem']
https://www.aosfatos.org/noticias/video-atribui-informacoes-falsas-a-reportagem-do-wall-street-journal-sobre-o-brasil/,Vídeo atribui informações falsas a reportagem do Wall Street Journal sobre o Brasil,falso,['checagem']
https://www.aosfatos.org/noticias/charge-do-new-york-times-e-de-2018-e-nao-tem-ver-com-desfile-militar-em-brasilia/,Charge do New York Times é de 2018 e não tem a ver com desfile militar em Brasília,falso,['checagem']
https://www.aosfatos.org/noticias/video-de-protesto-contra-lula-nao-e-recente-nem-foi-gravado-em-feira-de-brasilia/,Vídeo de protesto contra Lula não é recente nem foi gravado em feira de Brasília,falso,['checagem']
https://www.aosfatos.org/noticias/video-que-mostra-blindado-do-exercito-guinchado-e-de-2018-e-sem-relacao-com-desfile-militar/,Vídeo que mostra blindado do Exército guinchado é de 2018 e sem relação com desfile militar,falso,['checagem']
https://www.aosfatos.org/noticias/cabral-nao-acusou-toffoli-de-receber-r-3-milhoes-para-alterar-votos-de-eleitores/,Cabral não acusou Toffoli de receber R$ 3 milhões para alterar votos de eleitores,falso,['checagem']
https://www.aosfatos.org/noticias/foto-mostra-tanques-na-china-nao-em-desfile-militar-em-brasilia/,"Foto mostra tanques na China, não em desfile militar em Brasília",falso,['checagem']
https://www.aosfatos.org/noticias/e-falso-que-drauzio-varella-afirmou-que-suplemento-alimentar-cura-doencas-oculares/,É falso que Drauzio Varella afirmou que suplemento alimentar cura doenças oculares,falso,['checagem']
https://www.aosfatos.org/noticias/e-falso-que-jose-dirceu-foi-dono-da-empresa-probank-que-prestou-servicos-ao-tse/,"É falso que José Dirceu foi dono da empresa Probank, que prestou serviços ao TSE",falso,['checagem']
https://www.aosfatos.org/noticias/denuncia-sobre-boletim-de-urna-no-lixo-nao-prova-que-houve-fraude-na-eleicao-de-2018/,Denúncia sobre boletim de urna no lixo não prova que houve fraude na eleição de 2018,falso,['checagem']
https://www.aosfatos.org/noticias/asilo-politico-de-protogenes-queiroz-na-suica-nao-tem-a-ver-com-acusacao-de-fraude-em-urna/,Asilo político de Protógenes Queiroz na Suíça não tem a ver com acusação de fraude em urna,falso,['checagem']
https://www.aosfatos.org/noticias/cdc-nao-disse-que-teste-rt-pcr-e-ineficaz-para-diagnosticar-covid-19/,CDC não disse que teste RT-PCR é ineficaz para diagnosticar Covid-19,falso,['checagem']
https://www.aosfatos.org/noticias/imagem-de-protesto-contra-dilma-em-2015-e-atribuida-em-posts-ato-por-voto-impresso/,Imagem de protesto contra Dilma em 2015 é atribuída em posts a ato por voto impresso,falso,['checagem']
https://www.aosfatos.org/noticias/velocidade-de-video-e-reduzida-para-fazer-crer-que-lula-estava-bebado-em-entrevista/,Velocidade de vídeo é reduzida para fazer crer que Lula estava bêbado em entrevista,falso,['checagem']
https://www.aosfatos.org/noticias/foto-mostra-manifestacao-pelo-impeachment-de-dilma-nao-ato-pelo-voto-impresso-no-rj/,"Foto mostra manifestação pelo impeachment de Dilma, não ato pelo voto impresso no RJ",falso,['checagem']
https://www.aosfatos.org/noticias/presidente-da-anvisa-nao-disse-que-quem-se-vacinar-corre-risco-sanitario-grave/,Presidente da Anvisa não disse que quem se vacinar corre risco sanitário grave,falso,['checagem']
https://www.aosfatos.org/noticias/reforma-no-hospital-do-fundao-foi-custeada-por-doacoes-nao-pelo-governo-bolsonaro/,"Reforma no Hospital do Fundão foi custeada por doações, não pelo governo Bolsonaro",falso,['checagem']
https://www.aosfatos.org/noticias/e-falso-que-sp-e-rs-cobram-44-de-icms-sobre-gasolina/,É falso que SP e RS cobram 44% de ICMS sobre a gasolina,falso,['checagem']
https://www.aosfatos.org/noticias/bolsonaro-promete-provas-de-fraude-mas-apresenta-alegacoes-ja-desmentidas-sobre-urnas-eletronicas/,"Bolsonaro promete provas de fraude, mas apresenta alegações já desmentidas sobre as urnas eletrônicas",indisponível,['checagem']
https://www.aosfatos.org/noticias/italo-ferreira-nao-disse-ao-new-york-times-que-seu-maior-premio-seria-ver-lula-na-cadeia/,Ítalo Ferreira não disse ao The New York Times que seu maior prêmio seria ver Lula na cadeia,falso,['checagem']
https://www.aosfatos.org/noticias/nao-e-verdade-que-mourao-defendeu-intervencao-militar-se-lula-candidato/,Não é verdade que Mourão defendeu intervenção militar se Lula for candidato,falso,['checagem']
https://www.aosfatos.org/noticias/e-falso-que-video-de-fogueiras-para-proteger-vinhedo-do-frio-tenha-sido-gravado-no-rs/,É falso que vídeo de fogueiras para proteger vinhedo do frio tenha sido gravado no RS,falso,['checagem']
https://www.aosfatos.org/noticias/video-que-mostra-chuva-de-granizo-nao-e-recente-nem-foi-gravado-em-campo-mourao/,Vídeo que mostra chuva de granizo não é recente nem foi gravado em Campo Mourão,falso,['checagem']
https://www.aosfatos.org/noticias/denuncia-de-fraude-em-urna-eletronica-no-ma-e-antiga-e-nao-foi-comprovada-pela-pf/,Denúncia de fraude em urna eletrônica no MA é antiga e não foi comprovada pela PF,distorcido,['checagem']
https://www.aosfatos.org/noticias/video-que-mostra-escultura-de-penis-e-tapete-de-che-guevara-na-fiocruz-e-montagem/,Vídeo que mostra escultura de pênis e tapete de Che Guevara na Fiocruz é montagem,falso,['checagem']
https://www.aosfatos.org/noticias/carro-que-aparece-danificado-em-foto-nao-e-de-joice-hasselmann/,Carro que aparece danificado em foto não é de Joice Hasselmann,falso,['checagem']
https://www.aosfatos.org/noticias/foto-mostra-ato-favor-de-dilma-em-2016-nao-protesto-pelo-impeachment-de-bolsonaro/,"Foto mostra ato a favor de Dilma em 2016, não protesto pelo impeachment de Bolsonaro",falso,['checagem']
https://www.aosfatos.org/noticias/estadao-nao-noticiou-que-ferimentos-de-joice-hasselmann-seriam-de-acidente-de-carro/,Estadão não noticiou que ferimentos de Joice Hasselmann seriam de acidente de carro,falso,['checagem']
https://www.aosfatos.org/noticias/jornalista-da-cnn-brasil-nao-disse-que-incendio-de-estatua-de-borba-gato-foi-pacifico/,Jornalista da CNN Brasil não disse que incêndio de estátua de Borba Gato foi ‘pacífico’,falso,['checagem']
https://www.aosfatos.org/noticias/pessoas-com-deficiencia-tem-sim-direito-pensao-por-morte-dos-pais/,Pessoas com deficiência têm sim direito a pensão por morte dos pais,falso,['checagem']
https://www.aosfatos.org/noticias/nao-e-verdade-que-urnas-eletronicas-do-tse-podem-ser-invadidas-pela-internet/,Não é verdade que urnas eletrônicas do TSE podem ser invadidas pela internet,falso,['checagem']
https://www.aosfatos.org/noticias/e-falso-dialogo-de-manuela-davila-e-bolsonaro-sobre-aborto/,É falso diálogo de Manuela D’Ávila e Bolsonaro sobre aborto,falso,['checagem']
https://www.aosfatos.org/noticias/video-que-mostra-leitos-de-covid-19-vazios-foi-gravado-em-hospital-do-rn-nao-do-rj/,"Vídeo que mostra leitos de Covid-19 vazios foi gravado em hospital do RN, não do RJ",falso,['checagem']
https://www.aosfatos.org/noticias/e-falso-que-bolsonaro-condecorou-professora-morta-em-incendio-em-creche-em-mg/,É falso que Bolsonaro condecorou professora morta em incêndio em creche em MG,falso,['checagem']
https://www.aosfatos.org/noticias/astrazeneca-nao-significa-estrelas-de-matar-ou-estrelas-da-morte-em-latim/,AstraZeneca não significa ‘estrelas de matar’ ou ‘estrelas da morte’ em latim,falso,['checagem']
https://www.aosfatos.org/noticias/geddel-nao-foi-inocentado-em-processo-sobre-r-51-milhoes-encontrados-em-malas/,Geddel não foi inocentado em processo sobre R$ 51 milhões encontrados em malas,distorcido,['checagem']
https://www.aosfatos.org/noticias/governador-de-goias-nao-subiu-o-icms-do-gas-de-cozinha/,Governador de Goiás não subiu o ICMS do gás de cozinha,falso,['checagem']
https://www.aosfatos.org/noticias/texto-falseia-e-distorce-fatos-sobre-indenizacao-perseguidos-pela-ditadura-militar/,Texto falseia e distorce fatos sobre indenização a perseguidos pela ditadura militar,distorcido,['checagem']
https://www.aosfatos.org/noticias/icms-da-gasolina-nao-e-de-46-nem-tributos-federais-sobre-o-combustivel-estao-zerados/,"ICMS da gasolina não é de 46%, nem tributos federais sobre o combustível estão zerados",falso,['checagem']
https://www.aosfatos.org/noticias/e-de-2018-declaracao-de-carmen-lucia-sobre-lula-ser-inelegivel/,É de 2018 declaração de Cármen Lúcia sobre Lula ser inelegível,distorcido,['checagem']
https://www.aosfatos.org/noticias/nao-e-verdade-que-falso-enfermeiro-foi-preso-em-hospital-onde-bolsonaro-estava-internado/,Não é verdade que falso enfermeiro foi preso em hospital onde Bolsonaro estava internado,falso,['checagem']
https://www.aosfatos.org/noticias/montagem-com-fotos-de-2017-e-atribuida-em-posts-atos-recentes-pro-regime-cubano/,Montagem com fotos de 2017 é atribuída em posts a atos recentes pró-regime cubano,falso,['checagem']
https://www.aosfatos.org/noticias/foto-mostra-desfile-de-1-de-maio-em-cuba-nao-protesto-contra-o-regime-socialista/,"Foto mostra desfile de 1º de maio em Cuba, não protesto contra o regime socialista",falso,['checagem']
https://www.aosfatos.org/noticias/video-nao-mostra-vigilia-de-bolsonaristas-em-frente-ao-hospital-vila-nova-star/,Vídeo não mostra vigília de bolsonaristas em frente ao Hospital Vila Nova Star,falso,['checagem']
https://www.aosfatos.org/noticias/tv-senado-nao-veiculou-grite-fora-bozo-em-transmissao-de-depoimento-a-cpi/,TV Senado não veiculou ‘Grite Fora Bozo!’ em transmissão de depoimento à CPI,falso,['checagem']
https://www.aosfatos.org/noticias/sem-provas-posts-enganam-ao-dizer-que-secretario-do-partido-comunista-cubano-foi-preso/,"Sem provas, posts enganam ao dizer que secretário do Partido Comunista cubano foi preso",falso,['checagem']
https://www.aosfatos.org/noticias/video-que-exibe-manifestacao-no-haiti-em-2019-e-atribuido-em-posts-protestos-em-cuba/,Vídeo que exibe manifestação no Haiti em 2019 é atribuído em posts a protestos em Cuba,falso,['checagem']
https://www.aosfatos.org/noticias/foto-que-mostra-jair-e-carlos-bolsonaro-em-quarto-de-hospital-e-de-2019-nao-atual/,"Foto que mostra Jair e Carlos Bolsonaro em quarto de hospital é de 2019, não atual",falso,['checagem']
https://www.aosfatos.org/noticias/resultado-negativo-em-teste-de-anticorpos-nao-prova-que-coronavac-e-ineficaz/,Resultado negativo em teste de anticorpos não prova que CoronaVac é ineficaz,falso,['checagem']
https://www.aosfatos.org/noticias/havan-nao-vende-gasolina-r-339-hoje-preco-foi-cobrado-apenas-em-27-de-maio/,"Havan não vende gasolina a R$ 3,39 hoje; preço foi cobrado apenas em 27 de maio",falso,['checagem']
https://www.aosfatos.org/noticias/frases-de-miriam-leitao-e-paul-krugman-sobre-economia-brasileira-sao-de-2014-nao-atuais/,"Frases de Míriam Leitão e Paul Krugman sobre economia brasileira são de 2014, não atuais",distorcido,['checagem']
https://www.aosfatos.org/noticias/foto-em-que-raul-castro-desembarca-de-aviao-e-antiga-e-nao-prova-que-ele-fugiu-para-venezuela/,Foto em que Raúl Castro desembarca de avião é antiga e não prova que ele fugiu para a Venezuela,falso,['checagem']
https://www.aosfatos.org/noticias/declaracao-de-lula-de-2011-e-alterada-para-incluir-criticas-forcas-armadas/,Declaração de Lula de 2011 é alterada para incluir críticas às Forças Armadas,falso,['checagem']
https://www.aosfatos.org/noticias/e-falso-que-especialista-disse-na-globonews-que-urnas-eletronicas-brasileiras-sao-fraudaveis/,É falso que especialista disse na GloboNews que urnas eletrônicas brasileiras são fraudáveis,falso,['checagem']
https://www.aosfatos.org/noticias/posts-falseiam-dados-de-impostos-estaduais-e-federais-sobre-gasolina-no-rs/,Posts falseiam dados de impostos estaduais e federais sobre a gasolina no RS,falso,['checagem']
https://www.aosfatos.org/noticias/video-nao-mostra-protesto-em-cuba-mas-festa-na-argentina-apos-o-titulo-da-copa-america/,"Vídeo não mostra protesto em Cuba, mas festa na Argentina após o título da Copa América",falso,['checagem']
https://www.aosfatos.org/noticias/recibo-de-aluguel-de-randolfe-pago-por-assessor-nao-prova-que-senador-faz-rachadinha/,Recibo de aluguel de Randolfe pago por assessor não prova que senador faz 'rachadinha',falso,['checagem']
https://www.aosfatos.org/noticias/lula-nao-disse-em-video-que-deu-refinarias-para-bolivia-instalacoes-foram-vendidas-em-2007/,Lula não disse em vídeo que deu refinarias para a Bolívia; instalações foram vendidas em 2007,falso,['checagem']
https://www.aosfatos.org/noticias/youtuber-distorce-falas-de-barroso-ao-alegar-mudanca-de-opiniao-sobre-voto-impresso/,Youtuber distorce falas de Barroso ao alegar mudança de opinião sobre voto impresso,distorcido,['checagem']
